240.47	1534.42
240.93	1532.16
241.39	1557.02
241.85	1511.82
242.31	1525.38
242.77	1534.42
243.23	1518.60
243.69	1563.80
244.15	1466.63
244.61	1566.06
245.07	1482.45
245.53	1500.53
245.99	1532.16
246.45	1505.05
246.91	1538.94
247.37	1493.75
247.83	1498.27
248.29	1525.38
248.75	1541.20
249.21	1588.66
249.67	1547.98
250.13	1525.38
250.59	1496.01
251.05	1552.50
251.50	1532.16
251.96	1496.01
252.42	1552.50
252.88	1550.24
253.34	1543.46
253.80	1547.98
254.26	1532.16
254.72	1570.58
255.18	1604.48
255.64	1529.90
256.10	1529.90
256.56	1570.58
257.02	1532.16
257.47	1541.20
257.93	1527.64
258.39	1554.76
258.85	1550.24
259.31	1484.71
259.77	1532.16
260.23	1547.98
260.69	1489.23
261.15	1518.60
261.60	1538.94
262.06	1529.90
262.52	1500.53
262.98	1563.80
263.44	1473.41
263.90	1505.05
264.36	1525.38
264.81	1480.19
265.27	1545.72
265.73	1541.20
266.19	1543.46
266.65	1511.82
267.11	1579.62
267.56	1527.64
268.02	1534.42
268.48	1538.94
268.94	1518.60
269.40	1527.64
269.85	1538.94
270.31	1554.76
270.77	1520.86
271.23	1516.34
271.68	1509.56
272.14	1525.38
272.60	1509.56
273.06	1536.68
273.52	1566.06
273.97	1559.28
274.43	1611.26
274.89	1486.97
275.35	1509.56
275.80	1543.46
276.26	1527.64
276.72	1532.16
277.18	1563.80
277.63	1538.94
278.09	1543.46
278.55	1545.72
279.00	1486.97
279.46	1502.79
279.92	1453.07
280.38	1570.58
280.83	1475.67
281.29	1563.80
281.75	1566.06
282.20	1561.54
282.66	1536.68
283.12	1559.28
283.57	1523.12
284.03	1541.20
284.49	1554.76
284.94	1570.58
285.40	1505.05
285.86	1520.86
286.31	1561.54
286.77	1557.02
287.23	1534.42
287.68	1496.01
288.14	1507.30
288.60	1566.06
289.05	1507.30
289.51	1516.34
289.97	1502.79
290.42	1455.33
290.88	1538.94
291.33	1536.68
291.79	1496.01
292.25	1554.76
292.70	1552.50
293.16	1509.56
293.61	1493.75
294.07	1545.72
294.53	1570.58
294.98	1557.02
295.44	1529.90
295.89	1491.49
296.35	1541.20
296.80	1444.03
297.26	1538.94
297.72	1529.90
298.17	1547.98
298.63	1550.24
299.08	1507.30
299.54	1563.80
299.99	1489.23
300.45	1545.72
300.90	1561.54
301.36	1557.02
301.81	1577.36
302.27	1554.76
302.72	1541.20
303.18	1579.62
303.63	1536.68
304.09	1590.92
304.54	1575.10
305.00	1444.03
305.45	1496.01
305.91	1493.75
306.36	1496.01
306.82	1511.82
307.27	1489.23
307.73	1543.46
308.18	1543.46
308.64	1547.98
309.09	1511.82
309.55	1511.82
310.00	1516.34
310.46	1559.28
310.91	1491.49
311.36	1577.36
311.82	1520.86
312.27	1505.05
312.73	1561.54
313.18	1557.02
313.64	1534.42
314.09	1511.82
314.54	1493.75
315.00	1516.34
315.45	1534.42
315.91	1509.56
316.36	1543.46
316.81	1493.75
317.27	1502.79
317.72	1543.46
318.17	1516.34
318.63	1593.18
319.08	1527.64
319.54	1563.80
319.99	1520.86
320.44	1547.98
320.90	1538.94
321.35	1482.45
321.80	1584.14
322.26	1489.23
322.71	1538.94
323.16	1563.80
323.62	1509.56
324.07	1552.50
324.52	1559.28
324.98	1496.01
325.43	1566.06
325.88	1509.56
326.34	1534.42
326.79	1597.70
327.24	1516.34
327.69	1588.66
328.15	1505.05
328.60	1523.12
329.05	1534.42
329.51	1538.94
329.96	1572.84
330.41	1496.01
330.86	1543.46
331.32	1507.30
331.77	1489.23
332.22	1550.24
332.67	1534.42
333.13	1496.01
333.58	1529.90
334.03	1525.38
334.48	1536.68
334.94	1500.53
335.39	1525.38
335.84	1590.92
336.29	1584.14
336.74	1543.46
337.20	1529.90
337.65	1507.30
338.10	1534.42
338.55	1493.75
339.00	1541.20
339.46	1516.34
339.91	1502.79
340.36	1516.34
340.81	1529.90
341.26	1480.19
341.72	1509.56
342.17	1552.50
342.62	1511.82
343.07	1520.86
343.52	1545.72
343.97	1525.38
344.42	1534.42
344.88	1588.66
345.33	1536.68
345.78	1493.75
346.23	1529.90
346.68	1543.46
347.13	1534.42
347.58	1566.06
348.03	1554.76
348.49	1505.05
348.94	1493.75
349.39	1525.38
349.84	1459.85
350.29	1586.40
350.74	1489.23
351.19	1561.54
351.64	1552.50
352.09	1547.98
352.54	1545.72
352.99	1536.68
353.44	1543.46
353.90	1566.06
354.35	1498.27
354.80	1529.90
355.25	1482.45
355.70	1541.20
356.15	1514.08
356.60	1496.01
357.05	1579.62
357.50	1502.79
357.95	1554.76
358.40	1563.80
358.85	1527.64
359.30	1536.68
359.75	1498.27
360.20	1511.82
360.65	1498.27
361.10	1518.60
361.55	1541.20
362.00	1577.36
362.45	1534.42
362.90	1579.62
363.35	1588.66
363.80	1563.80
364.25	1464.37
364.70	1516.34
365.15	1514.08
365.60	1593.18
366.04	1489.23
366.49	1541.20
366.94	1538.94
367.39	1538.94
367.84	1538.94
368.29	1518.60
368.74	1547.98
369.19	1538.94
369.64	1572.84
370.09	1552.50
370.54	1575.10
370.99	1566.06
371.43	1547.98
371.88	1554.76
372.33	1557.02
372.78	1541.20
373.23	1559.28
373.68	1489.23
374.13	1473.41
374.58	1527.64
375.02	1541.20
375.47	1491.49
375.92	1550.24
376.37	1466.63
376.82	1516.34
377.27	1502.79
377.72	1529.90
378.16	1527.64
378.61	1550.24
379.06	1509.56
379.51	1568.32
379.96	1543.46
380.40	1577.36
380.85	1484.71
381.30	1590.92
381.75	1484.71
382.20	1529.90
382.64	1507.30
383.09	1552.50
383.54	1498.27
383.99	1527.64
384.44	1455.33
384.88	1532.16
385.33	1496.01
385.78	1514.08
386.23	1507.30
386.67	1570.58
387.12	1489.23
387.57	1602.22
388.02	1527.64
388.46	1489.23
388.91	1602.22
389.36	1563.80
389.81	1520.86
390.25	1545.72
390.70	1505.05
391.15	1523.12
391.59	1484.71
392.04	1552.50
392.49	1552.50
392.94	1543.46
393.38	1579.62
393.83	1484.71
394.28	1550.24
394.72	1523.12
395.17	1468.89
395.62	1500.53
396.06	1518.60
396.51	1523.12
396.96	1498.27
397.40	1496.01
397.85	1568.32
398.29	1547.98
398.74	1529.90
399.19	1570.58
399.63	1554.76
400.08	1570.58
400.53	1529.90
400.97	1486.97
401.42	1505.05
401.86	1489.23
402.31	1572.84
402.76	1493.75
403.20	1525.38
403.65	1496.01
404.09	1511.82
404.54	1559.28
404.99	1572.84
405.43	1500.53
405.88	1570.58
406.32	1566.06
406.77	1536.68
407.21	1550.24
407.66	1511.82
408.11	1534.42
408.55	1532.16
409.00	1491.49
409.44	1491.49
409.89	1500.53
410.33	1477.93
410.78	1541.20
411.22	1527.64
411.67	1547.98
412.11	1536.68
412.56	1529.90
413.00	1550.24
413.45	1498.27
413.89	1534.42
414.34	1543.46
414.78	1464.37
415.23	1584.14
415.67	1529.90
416.12	1525.38
416.56	1550.24
417.01	1462.11
417.45	1532.16
417.90	1509.56
418.34	1579.62
418.78	1523.12
419.23	1480.19
419.67	1593.18
420.12	1518.60
420.56	1477.93
421.01	1514.08
421.45	1575.10
421.89	1543.46
422.34	1477.93
422.78	1588.66
423.23	1570.58
423.67	1475.67
424.12	1532.16
424.56	1581.88
425.00	1561.54
425.45	1518.60
425.89	1500.53
426.33	1518.60
426.78	1541.20
427.22	1484.71
427.67	1559.28
428.11	1500.53
428.55	1534.42
429.00	1547.98
429.44	1489.23
429.88	1532.16
430.33	1500.53
430.77	1484.71
431.21	1498.27
431.66	1532.16
432.10	1538.94
432.54	1550.24
432.99	1516.34
433.43	1532.16
433.87	1520.86
434.31	1516.34
434.76	1563.80
435.20	1543.46
435.64	1505.05
436.09	1559.28
436.53	1507.30
436.97	1559.28
437.41	1561.54
437.86	1606.74
438.30	1523.12
438.74	1550.24
439.18	1529.90
439.63	1489.23
440.07	1566.06
440.51	1511.82
440.95	1538.94
441.40	1529.90
441.84	1491.49
442.28	1543.46
442.72	1609.00
443.16	1459.85
443.61	1520.86
444.05	1516.34
444.49	1518.60
444.93	1518.60
445.37	1575.10
445.82	1554.76
446.26	1557.02
446.70	1561.54
447.14	1516.34
447.58	1547.98
448.02	1534.42
448.47	1491.49
448.91	1557.02
449.35	1502.79
449.79	1606.74
450.23	1554.76
450.67	1516.34
451.11	1563.80
451.56	1505.05
452.00	1534.42
452.44	1561.54
452.88	1547.98
453.32	1570.58
453.76	1498.27
454.20	1538.94
454.64	1568.32
455.08	1516.34
455.52	1563.80
455.97	1557.02
456.41	1561.54
456.85	1518.60
457.29	1557.02
457.73	1532.16
458.17	1604.48
458.61	1511.82
459.05	1477.93
459.49	1581.88
459.93	1538.94
460.37	1532.16
460.81	1493.75
461.25	1566.06
461.69	1514.08
462.13	1493.75
462.57	1552.50
463.01	1566.06
463.45	1482.45
463.89	1572.84
464.33	1536.68
464.77	1520.86
465.21	1554.76
465.65	1518.60
466.09	1509.56
466.53	1491.49
466.97	1480.19
467.41	1545.72
467.85	1543.46
468.29	1577.36
468.73	1534.42
469.17	1532.16
469.61	1477.93
470.05	1541.20
470.49	1536.68
470.93	1572.84
471.37	1534.42
471.81	1538.94
472.25	1446.29
472.68	1568.32
473.12	1514.08
473.56	1552.50
474.00	1604.48
474.44	1579.62
474.88	1563.80
475.32	1518.60
475.76	1505.05
476.20	1505.05
476.63	1577.36
477.07	1480.19
477.51	1511.82
477.95	1552.50
478.39	1554.76
478.83	1500.53
479.27	1538.94
479.70	1527.64
480.14	1482.45
480.58	1541.20
481.02	1518.60
481.46	1471.15
481.90	1536.68
482.33	1489.23
482.77	1462.11
483.21	1523.12
483.65	1505.05
484.09	1566.06
484.52	1480.19
484.96	1468.89
485.40	1557.02
485.84	1554.76
486.28	1590.92
486.71	1557.02
487.15	1493.75
487.59	1484.71
488.03	1532.16
488.46	1543.46
488.90	1557.02
489.34	1627.08
489.78	1581.88
490.21	1581.88
490.65	1480.19
491.09	1532.16
491.53	1577.36
491.96	1538.94
492.40	1509.56
492.84	1547.98
493.27	1543.46
493.71	1509.56
494.15	1547.98
494.58	1509.56
495.02	1527.64
495.46	1557.02
495.90	1550.24
496.33	1563.80
496.77	1599.96
497.21	1538.94
497.64	1489.23
498.08	1550.24
498.51	1570.58
498.95	1505.05
499.39	1561.54
499.82	1498.27
500.26	1586.40
500.70	1545.72
501.13	1547.98
501.57	1532.16
502.01	1514.08
502.44	1554.76
502.88	1586.40
503.31	1584.14
503.75	1611.26
504.19	1507.30
504.62	1532.16
505.06	1498.27
505.49	1579.62
505.93	1554.76
506.36	1529.90
506.80	1561.54
507.24	1532.16
507.67	1557.02
508.11	1563.80
508.54	1577.36
508.98	1491.49
509.41	1534.42
509.85	1523.12
510.28	1525.38
510.72	1570.58
511.15	1563.80
511.59	1536.68
512.02	1566.06
512.46	1543.46
512.89	1520.86
513.33	1473.41
513.76	1559.28
514.20	1563.80
514.63	1547.98
515.07	1500.53
515.50	1518.60
515.94	1572.84
516.37	1593.18
516.81	1520.86
517.24	1473.41
517.68	1475.67
518.11	1581.88
518.55	1563.80
518.98	1518.60
519.41	1552.50
519.85	1529.90
520.28	1566.06
520.72	1509.56
521.15	1575.10
521.58	1566.06
522.02	1534.42
522.45	1502.79
522.89	1581.88
523.32	1516.34
523.75	1570.58
524.19	1570.58
524.62	1609.00
525.06	1561.54
525.49	1514.08
525.92	1579.62
526.36	1525.38
526.79	1500.53
527.22	1547.98
527.66	1498.27
528.09	1543.46
528.52	1482.45
528.96	1570.58
529.39	1588.66
529.82	1516.34
530.26	1550.24
530.69	1525.38
531.12	1523.12
531.56	1466.63
531.99	1536.68
532.42	1545.72
532.86	1511.82
533.29	1566.06
533.72	1491.49
534.15	1554.76
534.59	1498.27
535.02	1500.53
535.45	1579.62
535.88	1473.41
536.32	1581.88
536.75	1541.20
537.18	1602.22
537.61	1561.54
538.05	1566.06
538.48	1489.23
538.91	1502.79
539.34	1579.62
539.78	1550.24
540.21	1550.24
540.64	1538.94
541.07	1552.50
541.50	1541.20
541.94	1541.20
542.37	1500.53
542.80	1538.94
543.23	1536.68
543.66	1509.56
544.09	1550.24
544.53	1529.90
544.96	1554.76
545.39	1552.50
545.82	1516.34
546.25	1538.94
546.68	1505.05
547.12	1552.50
547.55	1520.86
547.98	1552.50
548.41	1518.60
548.84	1523.12
549.27	1505.05
549.70	1529.90
550.13	1552.50
550.56	1509.56
551.00	1534.42
551.43	1489.23
551.86	1557.02
552.29	1588.66
552.72	1527.64
553.15	1536.68
553.58	1568.32
554.01	1570.58
554.44	1581.88
554.87	1545.72
555.30	1527.64
555.73	1500.53
556.16	1552.50
556.59	1532.16
557.02	1468.89
557.45	1538.94
557.88	1514.08
558.31	1561.54
558.74	1586.40
559.17	1554.76
559.60	1552.50
560.03	1541.20
560.46	1516.34
560.89	1568.32
561.32	1489.23
561.75	1550.24
562.18	1545.72
562.61	1527.64
563.04	1523.12
563.47	1464.37
563.90	1455.33
564.33	1597.70
564.76	1538.94
565.19	1518.60
565.62	1507.30
566.05	1550.24
566.48	1482.45
566.91	1482.45
567.34	1509.56
567.77	1561.54
568.20	1518.60
568.62	1570.58
569.05	1543.46
569.48	1525.38
569.91	1496.01
570.34	1552.50
570.77	1611.26
571.20	1482.45
571.63	1566.06
572.06	1570.58
572.48	1541.20
572.91	1554.76
573.34	1543.46
573.77	1523.12
574.20	1552.50
574.63	1529.90
575.05	1538.94
575.48	1468.89
575.91	1529.90
576.34	1448.55
576.77	1525.38
577.20	1518.60
577.62	1538.94
578.05	1552.50
578.48	1496.01
578.91	1514.08
579.34	1561.54
579.76	1615.78
580.19	1588.66
580.62	1450.81
581.05	1554.76
581.47	1545.72
581.90	1570.58
582.33	1498.27
582.76	1532.16
583.18	1432.73
583.61	1541.20
584.04	1516.34
584.47	1547.98
584.89	1593.18
585.32	1577.36
585.75	1541.20
586.17	1588.66
586.60	1590.92
587.03	1559.28
587.46	1599.96
587.88	1599.96
588.31	1552.50
588.74	1579.62
589.16	1536.68
589.59	1541.20
590.02	1552.50
590.44	1563.80
590.87	1561.54
591.30	1581.88
591.72	1514.08
592.15	1561.54
592.58	1480.19
593.00	1477.93
593.43	1588.66
593.85	1593.18
594.28	1541.20
594.71	1493.75
595.13	1529.90
595.56	1538.94
595.98	1543.46
596.41	1543.46
596.84	1505.05
597.26	1543.46
597.69	1547.98
598.11	1484.71
598.54	1520.86
598.97	1590.92
599.39	1455.33
599.82	1500.53
600.24	1534.42
600.67	1484.71
601.09	1514.08
601.52	1523.12
601.94	1557.02
602.37	1545.72
602.79	1577.36
603.22	1590.92
603.64	1496.01
604.07	1563.80
604.49	1586.40
604.92	1550.24
605.34	1541.20
605.77	1491.49
606.19	1563.80
606.62	1588.66
607.04	1486.97
607.47	1627.08
607.89	1468.89
608.32	1489.23
608.74	1572.84
609.17	1552.50
609.59	1509.56
610.02	1536.68
610.44	1523.12
610.86	1509.56
611.29	1559.28
611.71	1541.20
612.14	1534.42
612.56	1491.49
612.99	1566.06
613.41	1575.10
613.83	1538.94
614.26	1577.36
614.68	1523.12
615.10	1523.12
615.53	1518.60
615.95	1493.75
616.38	1541.20
616.80	1557.02
617.22	1486.97
617.65	1566.06
618.07	1527.64
618.49	1606.74
618.92	1523.12
619.34	1577.36
619.76	1572.84
620.19	1572.84
620.61	1588.66
621.03	1536.68
621.46	1559.28
621.88	1572.84
622.30	1498.27
622.73	1520.86
623.15	1566.06
623.57	1500.53
623.99	1525.38
624.42	1482.45
624.84	1502.79
625.26	1566.06
625.69	1563.80
626.11	1527.64
626.53	1484.71
626.95	1516.34
627.38	1543.46
627.80	1523.12
628.22	1541.20
628.64	1529.90
629.06	1563.80
629.49	1507.30
629.91	1520.86
630.33	1550.24
630.75	1545.72
631.17	1545.72
631.60	1554.76
632.02	1500.53
632.44	1559.28
632.86	1543.46
633.28	1529.90
633.71	1477.93
634.13	1496.01
634.55	1541.20
634.97	1527.64
635.39	1570.58
635.81	1590.92
636.23	1547.98
636.66	1518.60
637.08	1566.06
637.50	1547.98
637.92	1590.92
638.34	1543.46
638.76	1500.53
639.18	1566.06
639.60	1520.86
640.03	1568.32
640.45	1577.36
640.87	1561.54
641.29	1502.79
641.71	1586.40
642.13	1502.79
642.55	1568.32
642.97	1525.38
643.39	1486.97
643.81	1579.62
644.23	1550.24
644.65	1579.62
645.07	1579.62
645.49	1446.29
645.91	1529.90
646.33	1534.42
646.75	1523.12
647.17	1538.94
647.59	1486.97
648.01	1502.79
648.43	1599.96
648.85	1516.34
649.27	1561.54
649.69	1475.67
650.11	1471.15
650.53	1597.70
650.95	1545.72
651.37	1604.48
651.79	1611.26
652.21	1581.88
652.63	1554.76
653.05	1500.53
653.47	1518.60
653.89	1557.02
654.31	1572.84
654.73	1547.98
655.15	1534.42
655.57	1525.38
655.99	1570.58
656.40	1464.37
656.82	1545.72
657.24	1459.85
657.66	1523.12
658.08	1547.98
658.50	1484.71
658.92	1559.28
659.34	1536.68
659.75	1599.96
660.17	1547.98
660.59	1520.86
661.01	1554.76
661.43	1525.38
661.85	1518.60
662.27	1536.68
662.68	1523.12
663.10	1527.64
663.52	1563.80
663.94	1552.50
664.36	1489.23
664.77	1482.45
665.19	1538.94
665.61	1538.94
666.03	1514.08
666.45	1482.45
666.86	1482.45
667.28	1523.12
667.70	1496.01
668.12	1543.46
668.53	1593.18
668.95	1536.68
669.37	1536.68
669.79	1516.34
670.20	1538.94
670.62	1554.76
671.04	1572.84
671.46	1459.85
671.87	1468.89
672.29	1545.72
672.71	1475.67
673.13	1538.94
673.54	1466.63
673.96	1584.14
674.38	1566.06
674.79	1557.02
675.21	1568.32
675.63	1557.02
676.04	1545.72
676.46	1541.20
676.88	1622.56
677.29	1482.45
677.71	1609.00
678.13	1536.68
678.54	1516.34
678.96	1550.24
679.37	1554.76
679.79	1613.52
680.21	1554.76
680.62	1550.24
681.04	1514.08
681.46	1489.23
681.87	1482.45
682.29	1577.36
682.70	1534.42
683.12	1534.42
683.53	1581.88
683.95	1597.70
684.37	1609.00
684.78	1529.90
685.20	1523.12
685.61	1529.90
686.03	1581.88
686.44	1514.08
686.86	1514.08
687.27	1475.67
687.69	1541.20
688.11	1520.86
688.52	1541.20
688.94	1505.05
689.35	1554.76
689.77	1584.14
690.18	1595.44
690.60	1577.36
691.01	1477.93
691.43	1509.56
691.84	1489.23
692.25	1500.53
692.67	1500.53
693.08	1566.06
693.50	1496.01
693.91	1566.06
694.33	1471.15
694.74	1563.80
695.16	1536.68
695.57	1518.60
695.99	1496.01
696.40	1480.19
696.81	1543.46
697.23	1586.40
697.64	1502.79
698.06	1516.34
698.47	1584.14
698.88	1584.14
699.30	1532.16
699.71	1550.24
700.13	1529.90
700.54	1536.68
700.95	1489.23
701.37	1527.64
701.78	1543.46
702.19	1532.16
702.61	1527.64
703.02	1518.60
703.43	1525.38
703.85	1538.94
704.26	1559.28
704.67	1527.64
705.09	1489.23
705.50	1581.88
705.91	1554.76
706.33	1529.90
706.74	1536.68
707.15	1482.45
707.56	1570.58
707.98	1550.24
708.39	1516.34
708.80	1534.42
709.22	1518.60
709.63	1518.60
710.04	1545.72
710.45	1543.46
710.87	1523.12
711.28	1516.34
711.69	1520.86
712.10	1536.68
712.51	1575.10
712.93	1559.28
713.34	1505.05
713.75	1486.97
714.16	1534.42
714.57	1554.76
714.99	1498.27
715.40	1529.90
715.81	1554.76
716.22	1584.14
716.63	1509.56
717.05	1536.68
717.46	1525.38
717.87	1505.05
718.28	1507.30
718.69	1536.68
719.10	1491.49
719.51	1547.98
719.93	1545.72
720.34	1545.72
720.75	1588.66
721.16	1491.49
721.57	1557.02
721.98	1561.54
722.39	1538.94
722.80	1545.72
723.21	1554.76
723.63	1554.76
724.04	1518.60
724.45	1584.14
724.86	1523.12
725.27	1527.64
725.68	1581.88
726.09	1520.86
726.50	1523.12
726.91	1514.08
727.32	1509.56
727.73	1541.20
728.14	1588.66
728.55	1547.98
728.96	1570.58
729.37	1527.64
729.78	1584.14
730.19	1509.56
730.60	1534.42
731.01	1570.58
731.42	1572.84
731.83	1484.71
732.24	1586.40
732.65	1559.28
733.06	1527.64
733.47	1514.08
733.88	1500.53
734.29	1620.30
734.70	1541.20
735.11	1534.42
735.52	1613.52
735.93	1505.05
736.34	1568.32
736.75	1554.76
737.15	1480.19
737.56	1568.32
737.97	1493.75
738.38	1543.46
738.79	1575.10
739.20	1543.46
739.61	1527.64
740.02	1523.12
740.43	1518.60
740.83	1550.24
741.24	1511.82
741.65	1496.01
742.06	1547.98
742.47	1523.12
742.88	1509.56
743.29	1514.08
743.69	1462.11
744.10	1538.94
744.51	1538.94
744.92	1523.12
745.33	1536.68
745.73	1566.06
746.14	1563.80
746.55	1595.44
746.96	1500.53
747.37	1547.98
747.77	1532.16
748.18	1509.56
748.59	1581.88
749.00	1570.58
749.40	1529.90
749.81	1514.08
750.22	1566.06
750.63	1545.72
751.03	1500.53
751.44	1579.62
751.85	1462.11
752.26	1529.90
752.66	1577.36
753.07	1520.86
753.48	1566.06
753.88	1575.10
754.29	1496.01
754.70	1554.76
755.10	1507.30
755.51	1518.60
755.92	1554.76
756.33	1541.20
756.73	1518.60
757.14	1514.08
757.54	1525.38
757.95	1516.34
758.36	1532.16
758.76	1484.71
759.17	1523.12
759.58	1496.01
759.98	1514.08
760.39	1500.53
760.80	1509.56
761.20	1518.60
761.61	1559.28
762.01	1550.24
762.42	1498.27
762.82	1554.76
763.23	1529.90
763.64	1523.12
764.04	1563.80
764.45	1532.16
764.85	1541.20
765.26	1529.90
765.66	1575.10
766.07	1593.18
766.48	1595.44
766.88	1520.86
767.29	1541.20
767.69	1541.20
768.10	1473.41
768.50	1518.60
768.91	1505.05
769.31	1486.97
769.72	1498.27
770.12	1532.16
770.53	1595.44
770.93	1477.93
771.34	1493.75
771.74	1532.16
772.14	1523.12
772.55	1514.08
772.95	1516.34
773.36	1541.20
773.76	1489.23
774.17	1516.34
774.57	1527.64
774.98	1491.49
775.38	1570.58
775.78	1566.06
776.19	1511.82
776.59	1557.02
777.00	1557.02
777.40	1566.06
777.80	1516.34
778.21	1518.60
778.61	1505.05
779.02	1475.67
779.42	1563.80
779.82	1575.10
780.23	1543.46
780.63	1509.56
781.03	1516.34
781.44	1550.24
781.84	1586.40
782.24	1480.19
782.65	1563.80
783.05	1550.24
783.45	1552.50
783.86	1595.44
784.26	1464.37
784.66	1466.63
785.06	1536.68
785.47	1529.90
785.87	1489.23
786.27	1518.60
786.68	1466.63
787.08	1563.80
787.48	1516.34
787.88	1509.56
788.29	1500.53
788.69	1466.63
789.09	1505.05
789.49	1523.12
789.90	1529.90
790.30	1559.28
790.70	1566.06
791.10	1502.79
791.50	1554.76
791.91	1584.14
792.31	1566.06
792.71	1543.46
793.11	1477.93
793.51	1514.08
793.92	1541.20
794.32	1505.05
794.72	1561.54
795.12	1561.54
795.52	1534.42
795.92	1545.72
796.33	1484.71
796.73	1557.02
797.13	1541.20
797.53	1541.20
797.93	1486.97
798.33	1532.16
798.73	1561.54
799.13	1453.07
799.53	1486.97
799.94	1566.06
800.34	1525.38
800.74	1538.94
801.14	1498.27
801.54	1543.46
801.94	1577.36
802.34	1523.12
802.74	1484.71
803.14	1516.34
803.54	1518.60
803.94	1534.42
804.34	1529.90
804.74	1568.32
805.14	1466.63
805.54	1536.68
805.94	1538.94
806.34	1568.32
806.74	1520.86
807.14	1588.66
807.54	1559.28
807.94	1536.68
808.34	1525.38
808.74	1566.06
809.14	1496.01
809.54	1527.64
809.94	1523.12
810.34	1532.16
810.74	1532.16
811.14	1545.72
811.54	1525.38
811.94	1534.42
812.34	1557.02
812.74	1547.98
813.14	1545.72
813.54	1509.56
813.93	1550.24
814.33	1516.34
814.73	1550.24
815.13	1471.15
815.53	1538.94
815.93	1581.88
816.33	1518.60
816.73	1538.94
817.13	1566.06
817.52	1520.86
817.92	1547.98
818.32	1604.48
818.72	1538.94
819.12	1496.01
819.52	1480.19
819.91	1500.53
820.31	1425.95
820.71	1518.60
821.11	1557.02
821.51	1550.24
821.90	1552.50
822.30	1489.23
822.70	1538.94
823.10	1550.24
823.50	1541.20
823.89	1586.40
824.29	1477.93
824.69	1550.24
825.09	1527.64
825.48	1563.80
825.88	1518.60
826.28	1563.80
826.68	1599.96
827.07	1509.56
827.47	1527.64
827.87	1525.38
828.26	1572.84
828.66	1538.94
829.06	1518.60
829.46	1505.05
829.85	1532.16
830.25	1538.94
830.65	1529.90
831.04	1561.54
831.44	1475.67
831.84	1541.20
832.23	1518.60
832.63	1509.56
833.03	1532.16
833.42	1516.34
833.82	1547.98
834.21	1536.68
834.61	1559.28
835.01	1529.90
835.40	1584.14
835.80	1525.38
836.19	1468.89
836.59	1559.28
836.99	1518.60
837.38	1514.08
837.78	1493.75
838.17	1541.20
838.57	1523.12
838.97	1509.56
839.36	1507.30
839.76	1588.66
840.15	1570.58
840.55	1514.08
840.94	1541.20
841.34	1532.16
841.73	1527.64
842.13	1525.38
842.52	1566.06
842.92	1507.30
843.31	1532.16
843.71	1577.36
844.10	1511.82
844.50	1566.06
844.89	1568.32
845.29	1541.20
845.68	1545.72
846.08	1547.98
846.47	1502.79
846.87	1459.85
847.26	1577.36
847.65	1534.42
848.05	1538.94
848.44	1511.82
848.84	1500.53
849.23	1525.38
849.63	1466.63
850.02	1593.18
850.41	1534.42
850.81	1491.49
851.20	1538.94
851.60	1507.30
851.99	1534.42
852.38	1541.20
852.78	1552.50
853.17	1599.96
853.56	1581.88
853.96	1527.64
854.35	1547.98
854.74	1543.46
855.14	1543.46
855.53	1511.82
855.92	1523.12
856.32	1484.71
856.71	1509.56
857.10	1518.60
857.50	1563.80
857.89	1543.46
858.28	1484.71
